,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
14,0.0110698305,-0.01094936,0.0069897464,-0.004624325,-0.0023679528,-0.0060334527,0.011140748,-0.006957213,-0.0025690733,0.0054475004,-0.0036293156,-0.0067588617,-0.0046262345,-0.0075084222,0.0006270319,-0.009434416,0.009836371,0.0130652115,0.0032675436
15,0.0110698305,-0.01094936,0.0069897464,-0.004624325,-0.0023679528,-0.0060334527,0.011140748,-0.006957213,-0.0025690733,0.0054475004,-0.0036293156,-0.0067588617,-0.0046262345,-0.0075084222,0.0006270319,-0.009434416,0.009836371,0.0130652115,0.0032675436
16,0.0110698305,-0.01094936,0.0069897464,-0.004624325,-0.0023679528,-0.0060334527,0.011140748,-0.006957213,-0.0025690733,0.0054475004,-0.0036293156,-0.0067588617,-0.0046262345,-0.0075084222,0.0006270319,-0.009434416,0.009836371,0.0130652115,0.0032675436
17,0.0110698305,-0.01094936,0.0069897464,-0.004624325,-0.0023679528,-0.0060334527,0.011140748,-0.006957213,-0.0025690733,0.0054475004,-0.0036293156,-0.0067588617,-0.0046262345,-0.0075084222,0.0006270319,-0.009434416,0.009836371,0.0130652115,0.0032675436
18,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
19,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
20,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
21,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
22,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
23,0.0024851416,-0.011958512,0.008417296,0.007428794,0.0038770244,0.0035905675,0.0010344282,-0.003888103,-0.003033938,-0.0055585215,-0.01381643,0.00365491,0.010108588,0.006787497,-0.013190188,-0.0060077896,0.012959341,0.0206781,-0.014470792
24,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
25,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
26,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
27,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
28,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
29,0.0036756278,-0.0049401564,0.008094695,0.002010374,0.008965042,-0.0013119184,-0.0011554678,0.009966366,-0.0042560045,0.00058193784,-0.007424529,-0.0044334475,-0.0028099562,-0.00076216663,-0.012358325,-0.0010532931,0.021932341,0.018129362,-0.010379175
30,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
31,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
32,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
33,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
34,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
35,0.006213337,-0.015480309,0.012066181,-0.002762613,0.004965461,-0.006847534,0.005819082,-0.010643652,-0.013369115,0.0029618964,-0.004235547,-0.005068518,0.0014947796,0.009184755,0.0016769972,0.0018782767,0.012119514,0.0041044294,0.008965808
36,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
37,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
38,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
39,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
40,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
41,0.009301103,-0.012396239,0.0014130891,0.001896133,0.003598854,0.0034857397,0.0073643746,-0.0043685357,-0.0015965408,0.0105052125,-0.0038127361,-0.0016139472,-0.0063594556,0.004968877,-0.0061211907,-0.00743247,0.015819203,0.011013981,-0.0026480115
42,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
43,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
44,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
45,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
46,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
47,0.006704412,-0.01222574,0.008494323,0.011391256,0.0064064735,-0.006551333,0.0111738,0.008685155,-0.00033032626,-0.0035182368,-0.0077857096,-0.009305778,-0.0020697908,0.007060089,-0.0057890005,0.0030717994,0.0113517465,0.0035097545,-0.0062046223
48,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
49,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
50,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
51,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
52,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
53,0.004849561,-0.011652877,0.010245044,-0.006316074,0.010249161,-0.009582084,0.001964662,-0.008681379,-0.010910207,-2.3398014e-05,-0.01030034,-0.003453274,-0.000678264,0.0013862731,-0.01404555,-0.00043833882,0.025003448,0.009614017,-0.0018922172
54,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
55,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
56,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
57,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
58,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
59,0.0069969827,0.00599611,-0.0051423404,-0.004273286,0.0017229684,-0.0036896502,0.017461559,0.0013066516,0.008209986,0.007470352,-0.0012262628,-0.00040576278,0.00030057642,-0.001247026,-0.010561005,-0.0064976113,0.028909158,0.0025238092,0.00820046
60,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
61,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
62,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
63,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
64,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
65,0.0045395894,-0.0063754306,-0.004051195,0.00081442075,0.0041639195,-0.004418355,0.0015515841,-0.008592526,-0.0057581156,0.010619826,-0.0057933074,-0.005313557,-0.0014369234,-0.006307404,-0.0198889,-0.004419753,0.013693218,0.02640147,-0.009137833
66,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
67,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
68,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
69,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
70,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
71,0.00400145,-0.007345487,0.003283457,0.0010894261,0.019382589,0.0017336264,0.000411913,-0.0053566685,-0.007946226,0.0018162068,-0.0064547337,-0.002868611,0.0022341919,0.0011980897,-0.0029943571,-0.007058197,0.007306102,-0.00073737674,-0.011799513
72,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
73,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
74,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
75,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
76,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
77,0.014550404,-0.016035765,0.010417305,0.0054947576,0.011728176,0.0006401444,-0.003768345,0.01414998,-0.015821924,0.0053227497,-0.01306364,-0.0074623986,0.009152708,0.0068700495,-0.006557176,-0.015780486,0.008501829,0.00456875,0.0011416114
78,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
79,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
80,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
81,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
82,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
83,0.021706805,-0.0068596825,0.009215761,0.006217436,0.016085444,0.0025101048,0.015342504,0.009087076,0.017111227,-0.008847687,0.011256181,-0.0035229223,-0.007396214,0.011550633,-0.0015625211,-0.009232327,0.017789733,0.00051260367,0.0025882758
84,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
85,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
86,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
87,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
88,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
89,0.019614624,-0.00010459553,0.0016768114,0.019541511,0.01022835,-0.016600171,0.010789195,0.00028999452,0.012025858,-0.002214848,0.0074889045,-0.0058180923,0.0021473013,0.003281207,-0.0069780922,0.009115527,0.019790154,0.0013518227,-0.005313086
90,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
91,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
92,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
93,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
94,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
95,0.0023558529,-0.0063954913,0.008873413,0.0046847938,0.008000632,-0.0022634112,-0.0028336935,0.0034594575,-0.0063729566,0.0018726168,-0.01105644,-0.007596322,0.00523508,-0.002901318,0.004040578,-0.007046681,0.010393668,0.012726393,-0.012041917
96,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
97,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
98,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
99,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
100,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
101,0.014233231,-0.00989725,0.0015295075,0.009099287,0.0103573445,0.0019366444,0.0014670365,-0.002369878,-0.008822992,0.00541075,-0.00809937,-0.0053822864,0.007003599,0.0065456973,-0.0068748416,-0.006669397,0.011066288,0.0059006,0.001238056
102,0.01633284,-0.006229943,0.0025206725,0.011693346,0.016397707,-0.010578403,-0.0007068665,0.0011939764,0.0033599695,-6.5853776e-05,-0.0062727123,-0.0044664918,0.00861218,0.009781634,-0.0064996183,4.5649347e-05,0.01443424,-0.00096489117,-0.015163312
103,0.01633284,-0.006229943,0.0025206725,0.011693346,0.016397707,-0.010578403,-0.0007068665,0.0011939764,0.0033599695,-6.5853776e-05,-0.0062727123,-0.0044664918,0.00861218,0.009781634,-0.0064996183,4.5649347e-05,0.01443424,-0.00096489117,-0.015163312
