,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,0.0,0.5444471,0.0,0.5815005,0.014126942,0.0,0.0,0.70505697,0.47045487,0.0,0.0,0.2545944,0.0,0.6756493,0.43096408,0.10829741,0.0,0.18421921,0.0,0.5296902,0.4289837,0.08951666,0.0,0.0,0.3940813,0.0,0.4607486,0.0,0.0,0.049748495,0.28048795,0.0,0.0,0.0,0.0,0.014378203,0.5426365,0.3490756,0.0,0.2765771,0.0,0.49578315,0.0,0.0,0.16914447,0.43900684,0.0,0.04937491,0.52939415,0.0,0.6541029,0.14401,0.08043462,0.0,0.32482165,0.1947069,0.8958181,0.49666193,0.31257203,0.48451942,0.0,0.061626244,0.45940226,0.3029331
11,0.0,0.4990498,0.0,0.5333087,0.012116164,0.0,0.0,0.65182143,0.4310591,0.0008599162,0.0,0.23098248,0.0,0.618586,0.39279845,0.10149796,0.0,0.16980933,0.0,0.48613462,0.4018786,0.08731878,0.0,0.0,0.36253744,0.0,0.4140963,0.0,0.0,0.043375,0.25864303,0.0,0.0,0.0,0.0,0.015633902,0.5002469,0.32528216,0.0,0.25519517,0.0,0.45929313,0.0,0.0,0.14896634,0.40735132,0.0,0.04258257,0.48081422,0.0,0.59583473,0.12905377,0.06986089,0.0,0.29798025,0.17680554,0.82064766,0.46132162,0.28307047,0.4433565,0.0,0.05849211,0.426174,0.27560356
12,0.0,0.14519772,0.0,0.15546057,0.0010799132,0.0,0.0,0.19157429,0.12562217,0.0001763585,0.0,0.06977297,0.0,0.1819897,0.115028426,0.029469892,0.0,0.048869956,0.0,0.14114042,0.11598846,0.025348403,0.0,0.0,0.106302135,0.0,0.12105616,0.0,0.0,0.015063938,0.07687618,0.0,0.0,0.0,0.0,0.005536356,0.14581409,0.09536146,0.0,0.07485997,0.0,0.13381085,0.0,0.0,0.04360558,0.11755744,0.0,0.013611935,0.14236692,0.0,0.17790851,0.037341043,0.021205502,0.0,0.090399384,0.05388117,0.24115385,0.13608295,0.08364332,0.13099153,0.0,0.01531416,0.12435088,0.08119725
13,0.0,0.20142257,0.0,0.21329075,0.00467474,0.0,0.0,0.26364446,0.17474046,0.00068229996,0.0,0.09250144,0.0,0.24805386,0.15646139,0.040488586,0.0,0.06894368,0.0,0.19534977,0.16762811,0.038192607,0.0,0.0,0.14694868,0.0,0.16148996,0.0,0.0,0.018987268,0.10464807,0.0,0.0,0.0,0.0,0.007975614,0.20407468,0.13476369,0.0,0.10451339,0.0,0.18864939,0.0,0.0,0.05722813,0.16635303,0.0,0.015489336,0.19133066,0.0,0.23893353,0.04877996,0.026984237,0.0,0.1218777,0.06902732,0.33075568,0.18894596,0.112870514,0.17803968,0.0,0.023997271,0.17593193,0.11100991
14,0.0,0.1921195,0.0,0.20727411,0.0026650876,0.0,0.0,0.2555843,0.16546312,0.0010036835,0.0,0.08990494,0.0,0.24178655,0.15184885,0.040334843,0.0,0.06556898,0.0,0.18790951,0.15497188,0.03470834,0.0,0.0,0.14054503,0.0,0.15899915,0.0,0.0,0.016443484,0.10157099,0.0,0.0,0.0,0.0,0.007936049,0.19228454,0.1261014,0.0,0.099614754,0.0,0.17723264,0.0,0.0,0.0577064,0.1566087,0.0,0.01718589,0.18647,0.0,0.23185015,0.050082218,0.026553253,0.0,0.11660218,0.07108025,0.31786954,0.18071578,0.10876062,0.17286995,0.0,0.021818377,0.16453294,0.105710976
15,0.0,0.1436138,0.0,0.15423715,0.0015022829,0.0,0.0,0.19140807,0.12406378,0.0011316738,0.0,0.06686656,0.0,0.1804048,0.11235898,0.029917864,0.0,0.049016796,0.0,0.13989435,0.11762728,0.026923224,0.0,0.0,0.10527417,0.0,0.117107175,0.0,0.0,0.012488719,0.07603456,0.0,0.0,0.0,0.0,0.006960528,0.14384319,0.094554186,0.0,0.07486448,0.0,0.13243453,0.0,0.0,0.04218208,0.11760354,0.0,0.011508077,0.13851228,0.0,0.17274328,0.03609161,0.019967325,0.0,0.08730755,0.052301057,0.23672779,0.13581191,0.079809904,0.1285361,0.0,0.015569605,0.12402213,0.07817843
16,0.0,0.21511461,0.0,0.23392075,0.0015319213,0.0,0.0,0.29057318,0.18527313,0.0030522095,0.0,0.100697614,0.0,0.27298206,0.16838574,0.0463672,0.0,0.07361122,0.0,0.21118051,0.17498714,0.040481105,0.0,0.0,0.15865973,0.0,0.17689392,0.0,0.0,0.015682727,0.11519393,0.0,0.0,0.0,0.0,0.010621371,0.21468681,0.14105728,0.0,0.1128647,0.0,0.19874038,0.0,0.0,0.0643938,0.17620361,0.0,0.017948411,0.20865509,0.0,0.25906822,0.056599937,0.029233512,0.0,0.13055804,0.08060592,0.35624123,0.20491754,0.12002316,0.19416434,0.0,0.023673529,0.18437853,0.11673655
17,0.0,0.29206374,0.0,0.30917838,0.008083701,0.0,0.0,0.38199046,0.25162137,0.0010283841,0.0,0.13444954,0.0,0.3572242,0.22643706,0.059179835,0.0,0.10092764,0.0,0.28363502,0.24190187,0.055528976,0.0,0.0,0.21273157,0.0,0.2338272,0.0,0.0,0.024911195,0.15019275,0.0,0.0,0.0,0.0,0.009062583,0.29720286,0.19514057,0.0,0.15102613,0.0,0.273799,0.0,0.0,0.080436625,0.24247828,0.0,0.020685144,0.2766112,0.0,0.3439019,0.073061004,0.036727928,0.0,0.17574452,0.09961939,0.47848207,0.27374655,0.16282842,0.2568643,0.0,0.03614007,0.25210416,0.15906082
18,0.0,0.16159336,0.0,0.1765597,0.0023205355,0.0,0.0,0.21730448,0.14018649,0.00087989494,0.0,0.07663008,0.0,0.20513561,0.1283134,0.03496502,0.0,0.05647544,0.0,0.15963532,0.12945884,0.028806373,0.0,0.0,0.11923461,0.0,0.13541713,0.0,0.0,0.01292168,0.086302474,0.0,0.0,0.0,0.0,0.0056240913,0.1622748,0.1062569,0.0,0.083706155,0.0,0.1499403,0.0,0.0,0.048188057,0.1328377,0.0,0.014206696,0.15949474,0.0,0.19651063,0.042767562,0.022040423,0.0,0.09837908,0.061430782,0.2691761,0.15283133,0.09307316,0.14704871,0.0,0.018621158,0.1376271,0.088443786
19,0.0,0.12294824,0.0,0.13222061,0.0014152415,0.0,0.0,0.16444224,0.10568769,0.0012066341,0.0,0.05715522,0.0,0.15416615,0.09616558,0.02588117,0.0,0.042118147,0.0,0.12015815,0.10083291,0.023106884,0.0,0.0,0.089877784,0.0,0.099794336,0.0,0.0,0.009975262,0.0650701,0.0,0.0,0.0,0.0,0.0054338006,0.12368766,0.08138865,0.0,0.06452303,0.0,0.11430914,0.0,0.0,0.03576851,0.101238884,0.0,0.009429246,0.11813781,0.0,0.14716221,0.03160183,0.016016912,0.0,0.074774176,0.044941485,0.2028308,0.11678968,0.06864885,0.110134356,0.0,0.014056324,0.10596387,0.066863894
20,0.0,0.082515225,0.0,0.08911683,0.0014114566,0.0,0.0,0.10965099,0.0717309,7.109274e-05,0.0,0.03914036,0.0,0.103762046,0.06563253,0.017266378,0.0,0.028622586,0.0,0.081176616,0.06625405,0.014459385,0.0,0.0,0.060721077,0.0,0.0688606,0.0,0.0,0.0074910354,0.043531507,0.0,0.0,0.0,0.0,0.0025248285,0.08327484,0.05439025,0.0,0.042690568,0.0,0.07644156,0.0,0.0,0.024529418,0.06761341,0.0,0.0072734486,0.0812019,0.0,0.10017078,0.021706723,0.0115498705,0.0,0.050616838,0.03064397,0.13734248,0.07748614,0.047595136,0.07457289,0.0,0.009479474,0.07047803,0.045630805
21,0.0,0.16016611,0.0,0.17283408,0.0022602044,0.0,0.0,0.21286963,0.13811015,0.0005540163,0.0,0.075508386,0.0,0.20129263,0.1266018,0.03339331,0.0,0.0551491,0.0,0.15686409,0.12861715,0.02873987,0.0,0.0,0.11750635,0.0,0.13306852,0.0,0.0,0.014025152,0.08484069,0.0,0.0,0.0,0.0,0.006118558,0.1603287,0.10455951,0.0,0.08287587,0.0,0.14735492,0.0,0.0,0.048261814,0.13035402,0.0,0.01384135,0.15630469,0.0,0.1935616,0.041626498,0.02252451,0.0,0.09745112,0.059242018,0.26518726,0.15038434,0.0910825,0.14422667,0.0,0.018148534,0.1366573,0.08810938
22,0.0,0.15770632,0.0,0.17093712,0.0018599033,0.0,0.0,0.21077153,0.13623919,0.0006091632,0.0,0.07468151,0.0,0.19902565,0.12525211,0.033592485,0.0,0.054404587,0.0,0.15495342,0.12654972,0.02812701,0.0,0.0,0.11596042,0.0,0.13157092,0.0,0.0,0.013914712,0.08373223,0.0,0.0,0.0,0.0,0.005941176,0.15815002,0.103522226,0.0,0.081541635,0.0,0.14587404,0.0,0.0,0.04676033,0.12916188,0.0,0.014018673,0.15506808,0.0,0.19188498,0.04099167,0.021935599,0.0,0.09654355,0.05945533,0.26189864,0.14880735,0.090218425,0.14267309,0.0,0.017650008,0.13511407,0.08671648
23,0.0,0.12928063,0.0,0.13979787,0.001832366,0.0,0.0,0.17325789,0.111402646,0.0015088464,0.0,0.06058758,0.0,0.16305584,0.10138917,0.027398068,0.0,0.044045314,0.0,0.12656212,0.10495946,0.024097988,0.0,0.0,0.09504295,0.0,0.10647467,0.0,0.0,0.010061849,0.06831716,0.0,0.0,0.0,0.0,0.0056144204,0.12959054,0.085192196,0.0,0.06724922,0.0,0.11953099,0.0,0.0,0.037810624,0.10594386,0.0,0.01089387,0.12536047,0.0,0.15591602,0.033864573,0.017328536,0.0,0.07829792,0.04795116,0.2137532,0.122496724,0.072471246,0.11628875,0.0,0.01458129,0.11045909,0.07032133
24,0.0,0.3048798,0.0,0.34122303,0.00713297,0.0,0.0,0.41402417,0.264146,0.0026402222,0.0,0.14554119,0.0,0.3928449,0.2455044,0.067889705,0.0,0.11175868,0.0,0.30714008,0.23487937,0.04886155,0.0,0.0,0.22964686,0.0,0.26872653,0.0,0.0,0.01789049,0.16707301,0.0,0.0,0.0,0.0,0.0067635933,0.3010237,0.19284818,0.0,0.15707237,0.0,0.27691296,0.0,0.0,0.101168655,0.24978453,0.0,0.029009357,0.30771494,0.0,0.3698278,0.08643517,0.04498149,0.0,0.18028125,0.12249027,0.5116892,0.28133348,0.18096718,0.2833184,0.0,0.03643844,0.2533462,0.16742487
25,0.0,0.43096197,0.0,0.4866776,0.007016614,0.0,0.0,0.5892817,0.37895232,0.0024711024,0.0,0.21025914,0.0,0.5656539,0.35566732,0.09652628,0.0,0.15627828,0.0,0.43696445,0.3259129,0.06635393,0.0,0.0,0.32211587,0.0,0.38900205,0.0,0.0,0.03501603,0.23852822,0.0,0.0,0.0,0.0,0.011346094,0.4250598,0.2740973,0.0,0.22141778,0.0,0.3926991,0.0,0.0,0.1436139,0.35133046,0.0,0.04715322,0.44828698,0.0,0.54190636,0.12166814,0.06650471,0.0,0.26364923,0.18301882,0.7299356,0.40061557,0.26297444,0.408631,0.0,0.046807893,0.3606878,0.23924355
26,0.0,0.18104365,0.0,0.20350483,0.0016540438,0.0,0.0,0.24866608,0.15669934,0.0019502575,0.0,0.08693902,0.0,0.23614478,0.14700338,0.04056551,0.0,0.06540802,0.0,0.18221541,0.13970964,0.029804386,0.0,0.0,0.13585468,0.0,0.15920171,0.0,0.0,0.012548301,0.10053914,0.0,0.0,0.0,0.0,0.006705157,0.17772727,0.115036815,0.0,0.09371953,0.0,0.1642872,0.0,0.0,0.05971344,0.14775506,0.0,0.017672323,0.18455824,0.0,0.22308601,0.05066956,0.027226899,0.0,0.109393,0.075525604,0.30459815,0.16929753,0.10707403,0.16976519,0.0,0.019663379,0.15154788,0.09896916
27,0.0,0.2561155,0.0,0.29097953,0.0015323758,0.0,0.0,0.35577375,0.22023615,0.0046360353,0.0,0.12215276,0.0,0.33513412,0.20552438,0.0586743,0.0,0.0933758,0.0,0.25812605,0.19607562,0.042093936,0.0,0.0,0.19279778,0.0,0.22670975,0.0,0.0,0.01251594,0.14314874,0.0,0.0,0.0,0.0,0.009918425,0.2491295,0.15936561,0.0,0.13388374,0.0,0.2298835,0.0,0.0,0.08681952,0.20772135,0.0,0.022151925,0.2610873,0.0,0.3116905,0.0743188,0.03847723,0.0,0.15152436,0.107805714,0.42919537,0.2397412,0.14869997,0.23973194,0.0,0.027774855,0.21104613,0.13612418
28,0.0,0.43360385,0.0,0.47969103,0.0033385456,0.0,0.0,0.5944258,0.37682423,0.006480746,0.0,0.20416489,0.0,0.5595272,0.34446746,0.09663999,0.0,0.15245564,0.0,0.43148443,0.35077363,0.079973556,0.0,0.0,0.32237005,0.0,0.36327434,0.0,0.0,0.032912612,0.23800752,0.0,0.0,0.0,0.0,0.021617793,0.43174356,0.2856668,0.0,0.22722284,0.0,0.4025995,0.0,0.0,0.13181522,0.3581773,0.0,0.03955795,0.42967626,0.0,0.5303221,0.11340149,0.05993506,0.0,0.26484054,0.17082925,0.72516644,0.41420752,0.2480585,0.3998058,0.0,0.048057947,0.3743694,0.23686731
29,0.0,0.44028825,0.0,0.5013278,0.008939236,0.0,0.0,0.6052566,0.38191777,0.0060571823,0.0,0.2098189,0.0,0.57299453,0.35822552,0.0990953,0.0,0.16338277,0.0,0.44692895,0.33202654,0.06729055,0.0,0.0,0.33533525,0.0,0.40052685,0.0,0.0,0.020576298,0.24461935,0.0,0.0,0.0,0.0,0.009571763,0.42809993,0.2717822,0.0,0.22551627,0.0,0.39287782,0.0,0.0,0.15289053,0.35855544,0.0,0.042463288,0.45415583,0.0,0.53501266,0.1300683,0.06853695,0.0,0.25762755,0.18493876,0.7412571,0.4028856,0.26231146,0.41452515,0.0,0.049535498,0.3585216,0.23618807
30,0.0,0.18450621,0.0,0.20601332,0.0041275024,0.0,0.0,0.25174594,0.15908355,0.0031475127,0.0,0.0864373,0.0,0.2365421,0.14648849,0.040933214,0.0,0.067157924,0.0,0.18544093,0.14366549,0.030647784,0.0,0.0,0.13859619,0.0,0.16056094,0.0,0.0,0.0077997223,0.09982631,0.0,0.0,0.0,0.0,0.0043552816,0.1825866,0.1166655,0.0,0.09631717,0.0,0.16810274,0.0,0.0,0.060401212,0.15164998,0.0,0.0148865655,0.18387438,0.0,0.21980608,0.053202067,0.026150241,0.0,0.10763493,0.07251528,0.30772024,0.17130215,0.10702064,0.16964777,0.0,0.022074232,0.15227798,0.0988862
31,0.0,0.5309267,0.0,0.5811155,0.003971547,0.0,0.0,0.7222624,0.46062377,0.009418808,0.0,0.2462807,0.0,0.6788171,0.4148404,0.114213124,0.0,0.18395436,0.0,0.5231602,0.43824056,0.10387249,0.0,0.0,0.39547026,0.0,0.43353423,0.0,0.0,0.04102525,0.28907913,0.0,0.0,0.0,0.0,0.0310321,0.52967507,0.35146767,0.0,0.27914497,0.0,0.4924511,0.0,0.0,0.1560634,0.43915144,0.0,0.045325547,0.5165256,0.0,0.6417034,0.13468446,0.07075861,0.0,0.3213033,0.2013178,0.88074666,0.50856453,0.29599434,0.48189202,0.0,0.05789741,0.46246332,0.2873531
32,0.0,0.34341532,0.0,0.38552675,0.0010845661,0.0,0.0,0.47913262,0.29933944,0.006549689,0.0,0.16341963,0.0,0.45052198,0.27240634,0.08037599,0.0,0.120700486,0.0,0.34366718,0.27593344,0.06354892,0.0,0.0,0.25675154,0.0,0.2896487,0.0,0.0,0.020917796,0.19003323,0.0,0.0,0.0,0.0,0.01794442,0.34049612,0.22693977,0.0,0.18094009,0.0,0.3197836,0.0,0.0,0.10607674,0.285528,0.0,0.031631052,0.34348607,0.0,0.42278346,0.09200129,0.04764559,0.0,0.20848,0.13989474,0.57686853,0.33103868,0.19703631,0.32028058,0.0,0.037105665,0.29491985,0.18554756
33,0.0,0.23960866,0.0,0.27010068,0.001242198,0.0,0.0,0.3320388,0.2046497,0.004735778,0.0,0.11300333,0.0,0.31129006,0.19073394,0.054810427,0.0,0.08570347,0.0,0.24053605,0.18616185,0.041662347,0.0,0.0,0.17970826,0.0,0.2083373,0.0,0.0,0.009663083,0.13174656,0.0,0.0,0.0,0.0,0.010073914,0.23389353,0.1502748,0.0,0.12507026,0.0,0.21665484,0.0,0.0,0.078987,0.19551222,0.0,0.019702442,0.24019675,0.0,0.28888813,0.06984441,0.03400183,0.0,0.14076728,0.09817091,0.4003785,0.22583967,0.13638632,0.22158065,0.0,0.02625074,0.19698726,0.12601015
34,0.0,0.352128,0.0,0.39764902,0.0,0.0,0.0,0.4981301,0.30413622,0.00788332,0.0,0.1673674,0.0,0.46657157,0.27873507,0.08476449,0.0,0.12266879,0.0,0.35344052,0.28468466,0.06788135,0.0,0.0,0.26297897,0.0,0.2945881,0.0,0.0,0.017357737,0.19620554,0.0,0.0,0.0,0.0,0.023508668,0.34820536,0.2327084,0.0,0.18767694,0.0,0.32823312,0.0,0.0,0.10839436,0.29283035,0.0,0.03280154,0.3502019,0.0,0.4341722,0.09718244,0.046544433,0.0,0.21394168,0.14585787,0.5929126,0.34591994,0.1980004,0.32926327,0.0,0.036986,0.3016871,0.18871425
35,0.0,0.18529305,0.0,0.20820354,0.004011281,0.0,0.0,0.25347757,0.16078453,0.0020778696,0.0,0.08848412,0.0,0.23967935,0.14934237,0.041562095,0.0,0.068174526,0.0,0.1874069,0.14253312,0.030003425,0.0,0.0,0.13976245,0.0,0.16379267,0.0,0.0,0.009570267,0.10116039,0.0,0.0,0.0,0.0,0.004204882,0.18322161,0.11712697,0.0,0.09618984,0.0,0.16850768,0.0,0.0,0.061512697,0.15212491,0.0,0.016793068,0.18778208,0.0,0.22457412,0.0537694,0.026971303,0.0,0.10938987,0.075099126,0.3114436,0.1719645,0.10972373,0.17267504,0.0,0.021845927,0.15295401,0.10029767
36,0.0,0.42851013,0.0,0.4748179,0.0023293197,0.0,0.0,0.59341896,0.3721662,0.010180224,0.0,0.1983775,0.0,0.55826694,0.33784142,0.09655699,0.0,0.14933677,0.0,0.42872334,0.35164276,0.08301139,0.0,0.0,0.32081848,0.0,0.35463995,0.0,0.0,0.027982935,0.23660532,0.0,0.0,0.0,0.0,0.026937895,0.42554688,0.28253978,0.0,0.22740665,0.0,0.3991374,0.0,0.0,0.13097654,0.35702276,0.0,0.03871177,0.42007333,0.0,0.5224499,0.113751724,0.056709543,0.0,0.2594336,0.16812336,0.7165817,0.4134918,0.24174292,0.3957287,0.0,0.047041643,0.37332594,0.234653
37,0.0,0.24843444,0.0,0.27673602,0.0034582913,0.0,0.0,0.34209633,0.21746776,0.004217388,0.0,0.11602893,0.0,0.32227883,0.19696896,0.05671467,0.0,0.0885309,0.0,0.24931872,0.20225644,0.04637301,0.0,0.0,0.18685466,0.0,0.20802417,0.0,0.0,0.017080925,0.13626367,0.0,0.0,0.0,0.0,0.012784049,0.24830396,0.16451553,0.0,0.13004273,0.0,0.23301716,0.0,0.0,0.074933656,0.20825881,0.0,0.022834025,0.24664316,0.0,0.3034128,0.06483045,0.033066776,0.0,0.1501479,0.09736093,0.41680107,0.23832919,0.14379457,0.22929952,0.0,0.028596526,0.21614394,0.13603994
38,0.0,0.5377595,0.0,0.6129494,0.0,0.0,0.0,0.76972044,0.46882915,0.017608741,0.0,0.25016275,0.0,0.7232717,0.42662835,0.1299054,0.0,0.1910036,0.0,0.54513747,0.4448403,0.10569129,0.0,0.0,0.40935117,0.0,0.44778782,0.0,0.0,0.03437434,0.31073573,0.0,0.0,0.0,0.0,0.044035215,0.5298668,0.3599068,0.0,0.28893808,0.0,0.50856787,0.0,0.0,0.16591093,0.45575875,0.0,0.053980336,0.5404681,0.0,0.6712081,0.1405727,0.06677949,0.0,0.32948464,0.22886133,0.91088057,0.5305325,0.31075478,0.5112605,0.0,0.056605402,0.47962868,0.2963947
39,0.0,0.42563587,0.0,0.4843155,0.0010187477,0.0,0.0,0.6048622,0.3736151,0.012544211,0.0,0.1993639,0.0,0.57053465,0.3395298,0.10109539,0.0,0.15350363,0.0,0.43373978,0.3517353,0.08345789,0.0,0.0,0.32705438,0.0,0.35765857,0.0,0.0,0.0290865,0.24631995,0.0,0.0,0.0,0.0,0.032130975,0.42151517,0.28396016,0.0,0.2276641,0.0,0.40192413,0.0,0.0,0.13216728,0.36141142,0.0,0.044118866,0.43069157,0.0,0.5311206,0.11138304,0.05385382,0.0,0.26160604,0.17865671,0.72414905,0.41712436,0.24870676,0.40442854,0.0,0.045334682,0.378706,0.23676598
