latency,
50634,106902.4122
98142.75,207206.5551
556393.5,1174700.937
617894.5,1304546.599
650398.5,1373171.555
652633.75,1377890.787
718884.75,1517765.016
751392.25,1586397.361
752944.25,1589674.064
830945.5,1754356.328
863452.25,1822987.09
864780.75,1825791.922
929531.75,1962499.235
962039.25,2031131.58
963004.5,2033169.49
1035505.5,2186239.202
1068009.25,2254863.63
1069314.5,2257619.374
1143065.5,2413328.183
1175572.75,2481960
1175572,
2481960,
