latency,
52352.75,122261.3223
99863,233213.7744
101984.25,238167.6084
163485,381792.595
195989.5,457701.5615
209387.75,488990.9926
281888.5,658304.6879
314392.5,734212.4868
320067.75,747466.109
386818.5,903351.6157
419322.5,979259.4146
424554.5,991477.8986
502555.5,1173636.532
535062.25,1249550.753
538171,1256810.733
602671.75,1407441.731
635179.25,1483357.703
638961.25,1492189.948
712712,1664422.815
745219.25,1740338.204
1095739,
2558920,
