latency,
49403,134214.1111
96911,263280.038
99579,270528.2466
166329.75,451871.3346
198833.75,540175.5968
208555.5,566586.8681
281056.5,763551.7744
313560.25,851855.3575
319035.25,866729.3987
397036.5,1078636.943
429543.25,1166948.677
431565,1172441.205
496066,1347672.352
528573.5,1435986.123
534308.5,1451566.512
595809.5,1618647.5
628313.25,1706951.083
630622,1713223.31
704373,1913584.116
736880.25,2001897.207
1138682,
3093480,
